crewId,taskId,isDDH
Crew_10279,Flt_15916,0
Crew_10279,Flt_16646,0
Crew_10279,Flt_16989,0
Crew_10279,Flt_16986,0
Crew_10279,Flt_17774,0
Crew_10279,Flt_18203,0
Crew_10280,Flt_15671,0
Crew_10280,Flt_15668,0
Crew_10280,Flt_16696,0
Crew_10280,Flt_17396,0
Crew_10280,Flt_17548,0
Crew_10281,Grd_1366_10000,0
Crew_10282,Grd_10600_10000,0
Crew_10283,Grd_1350_10000,0
Crew_10283,Flt_19963,0
Crew_10283,Flt_19985,0
Crew_10284,ddh_13159,1
Crew_10285,Grd_10599_10000,0
Crew_10285,Grd_10599_10001,0
Crew_10285,Flt_17259,0
Crew_10285,Flt_17256,0
Crew_10285,Flt_17028,0
Crew_10285,Flt_18155,0
Crew_10285,Flt_18153,0
Crew_10287,Flt_15550,0
Crew_10287,Flt_15535,0
Crew_10287,Flt_16378,0
Crew_10287,Flt_16374,0
Crew_10287,Flt_16274,0
Crew_10287,Flt_16991,0
Crew_10287,Flt_17957,0
Crew_10288,Flt_15845,0
Crew_10288,Flt_15842,0
Crew_10288,Flt_15964,0
Crew_10288,Flt_17405,0
Crew_10288,Flt_17284,0
Crew_10288,Flt_17280,0
Crew_10288,Flt_17988,0
Crew_10288,Flt_18139,0
Crew_10291,Flt_19251,0
Crew_10291,Flt_19247,0
Crew_10291,Flt_19129,0
Crew_10291,Flt_20034,0
Crew_10291,Flt_20047,0
Crew_10291,Flt_20043,0
Crew_10291,Flt_20057,0
Crew_10292,Flt_16104,0
Crew_10292,Flt_16438,0
Crew_10292,Flt_16423,0
Crew_10292,Flt_17137,0
Crew_10292,Flt_17133,0
Crew_10292,Flt_17139,0
Crew_10293,Flt_16101,0
Crew_10293,Flt_16135,0
Crew_10293,Flt_16391,0
Crew_10293,Flt_16526,0
Crew_10293,Flt_17559,0
Crew_10293,Flt_17558,0
Crew_10294,Flt_15975,0
Crew_10294,Flt_15972,0
Crew_10294,Flt_16599,0
Crew_10294,Flt_16622,0
Crew_10294,Flt_16159,0
Crew_10295,Flt_15909,0
Crew_10295,Flt_15918,0
Crew_10295,Flt_16489,0
Crew_10295,Flt_16484,0
Crew_10295,Flt_16595,0
Crew_10295,Flt_17516,0
Crew_10295,Flt_18254,0
Crew_10297,Flt_15622,0
Crew_10297,Flt_15624,0
Crew_10297,Flt_15537,0
Crew_10297,Flt_16310,0
Crew_10297,Flt_16502,0
Crew_10297,Flt_17494,0
Crew_10297,Flt_17493,0
Crew_10297,Flt_17492,0
Crew_10297,Flt_17539,0
Crew_10297,Flt_17538,0
Crew_10297,Flt_17969,0
Crew_10299,Flt_15542,0
Crew_10299,Flt_15553,0
Crew_10299,Flt_15591,0
Crew_10299,Flt_15617,0
Crew_10299,Flt_16268,0
Crew_10299,Flt_16279,0
Crew_10299,Flt_16276,0
Crew_10299,Flt_16261,0
Crew_10299,Flt_16987,0
Crew_10299,Flt_16997,0
Crew_10299,Flt_16994,0
Crew_10299,Flt_16980,0
Crew_10299,Flt_17991,0
Crew_10299,Flt_18015,0
Crew_10299,Flt_17971,0
Crew_10299,Flt_17944,0
Crew_10299,Flt_20109,0
Crew_10299,Flt_20101,0
Crew_10299,Flt_19946,0
Crew_10300,Flt_15828,0
Crew_10300,Flt_15999,0
Crew_10300,Flt_15998,0
Crew_10300,Flt_17264,0
Crew_10300,Flt_17952,0
Crew_10301,Grd_3018_10000,0
Crew_10301,Flt_16529,0
Crew_10301,Flt_17242,0
Crew_10301,Flt_17973,0
Crew_10301,Flt_17983,0
Crew_10301,Flt_17635,0
Crew_10302,Grd_1115_10000,0
Crew_10303,Grd_1096_10000,0
Crew_10303,Flt_16650,0
Crew_10303,Flt_17779,0
Crew_10303,Flt_20158,0
Crew_10303,Flt_20142,0
Crew_10303,Flt_19931,0
Crew_10304,Flt_15954,0
Crew_10304,Flt_15945,0
Crew_10304,Flt_16385,0
Crew_10304,Flt_18027,0
Crew_10304,Flt_19770,0
Crew_10304,Flt_19817,0
Crew_10305,Flt_15779,0
Crew_10305,Flt_15776,0
Crew_10305,Flt_16322,0
Crew_10305,Flt_17159,0
Crew_10305,Flt_17166,0
Crew_10305,Flt_17715,0
Crew_10305,Flt_17822,0
Crew_10305,Flt_17817,0
Crew_10305,Flt_18625,0
Crew_10306,Flt_15614,0
Crew_10306,Flt_15980,0
Crew_10306,Flt_16700,0
Crew_10306,Flt_17255,0
Crew_10306,Flt_17275,0
Crew_10306,Flt_17277,0
Crew_10306,Flt_18252,0
Crew_10308,Grd_1557_10000,0
Crew_10310,Flt_15707,0
Crew_10310,Flt_15703,0
Crew_10310,Flt_16286,0
Crew_10310,Flt_17029,0
Crew_10310,Flt_17859,0
Crew_10310,Flt_18145,0
Crew_10311,Flt_16573,0
Crew_10311,Flt_17038,0
Crew_10311,Flt_17620,0
Crew_10311,Flt_18373,0
Crew_10311,Flt_18358,0
Crew_10312,Grd_3104_10000,0
Crew_10313,Grd_1620_10000,0
Crew_10313,Grd_1620_10001,0
Crew_10314,Flt_15882,0
Crew_10314,Flt_15876,0
Crew_10314,Flt_15802,0
Crew_10314,Flt_16950,0
Crew_10314,Flt_17305,0
Crew_10314,Flt_18016,0
Crew_10314,Flt_20132,0
Crew_10314,Flt_20130,0
Crew_10314,Flt_20154,0
Crew_10314,Flt_20029,0
Crew_10316,Flt_16156,0
Crew_10316,Flt_17544,0
Crew_10316,Flt_17979,0
Crew_10316,Flt_18874,0
Crew_10316,Flt_18871,0
Crew_10316,Flt_18868,0
Crew_10317,Flt_15960,0
Crew_10318,Grd_2000_10000,0
Crew_10319,Flt_15953,0
Crew_10319,Flt_15948,0
Crew_10319,Flt_16333,0
Crew_10319,Flt_16843,0
Crew_10319,Flt_16842,0
Crew_10319,Flt_17963,0
Crew_10319,Flt_17949,0
Crew_10319,Flt_17946,0
Crew_10319,Flt_19229,0
Crew_10319,Flt_19226,0
Crew_10319,Flt_20077,0
Crew_10319,Flt_20073,0
Crew_10319,Flt_20243,0
Crew_10321,Flt_15933,0
Crew_10321,Flt_17384,0
Crew_10321,Flt_17248,0
Crew_10321,Flt_17925,0
Crew_10321,Flt_17968,0
Crew_10321,Flt_17964,0
Crew_10321,Flt_19130,0
Crew_10321,Flt_19126,0
Crew_10321,Flt_19783,0
Crew_10322,Grd_10468_10000,0
Crew_10322,Grd_10468_10001,0
Crew_10322,Grd_10468_10002,0
Crew_10322,Grd_10468_10003,0
Crew_10323,Flt_15751,0
Crew_10323,Flt_16144,0
Crew_10325,Flt_15688,0
Crew_10325,Flt_15685,0
Crew_10325,Flt_15682,0
Crew_10325,Flt_15681,0
Crew_10325,Flt_16181,0
Crew_10325,Flt_17497,0
Crew_10325,Flt_17573,0
Crew_10325,Flt_17572,0
Crew_10325,Flt_19766,0
Crew_10325,Flt_20149,0
Crew_10325,Flt_20155,0
Crew_10327,Flt_15458,0
Crew_10327,Flt_16175,0
Crew_10327,Flt_16879,0
Crew_10327,Flt_17565,0
Crew_10327,Flt_17564,0
Crew_10327,Flt_17563,0
Crew_10328,Flt_15547,0
Crew_10328,Flt_16269,0
Crew_10328,Flt_16301,0
Crew_10328,Flt_16298,0
Crew_10328,Flt_17299,0
Crew_10328,Flt_17974,0
Crew_10328,Flt_17537,0
Crew_10328,Flt_17536,0
Crew_10328,Flt_19842,0
Crew_10328,Flt_19838,0
Crew_10328,Flt_19933,0
Crew_10329,Grd_1323_10003,0
Crew_10329,Flt_20356,0
Crew_10329,Flt_20354,0
Crew_10329,Flt_20353,0
Crew_10330,Flt_16045,0
Crew_10330,Flt_16068,0
Crew_10330,Flt_16770,0
Crew_10330,Flt_16244,0
Crew_10330,Flt_17721,0
Crew_10332,Flt_15662,0
Crew_10332,Flt_15657,0
Crew_10333,Flt_15935,0
Crew_10333,Flt_15931,0
Crew_10333,Flt_16539,0
Crew_10333,Flt_16536,0
Crew_10333,Flt_16574,0
Crew_10334,Grd_1649_10000,0
Crew_10335,Flt_15890,0
Crew_10335,Flt_15886,0
Crew_10335,Flt_16534,0
Crew_10335,Flt_16531,0
Crew_10335,Flt_16384,0
Crew_10335,Flt_17097,0
Crew_10335,Flt_18000,0
Crew_10335,Flt_17907,0
Crew_10335,Flt_18332,0
Crew_10336,Grd_2080_10000,0
Crew_10336,Flt_16556,0
Crew_10336,Flt_17228,0
Crew_10336,Flt_17981,0
Crew_10336,Flt_17819,0
Crew_10336,Flt_17875,0
Crew_10336,Flt_17871,0
Crew_10337,Flt_15548,0
Crew_10337,Flt_15546,0
Crew_10337,Flt_16551,0
Crew_10337,Flt_16549,0
Crew_10337,Flt_16583,0
Crew_10337,Flt_17506,0
Crew_10337,Flt_17505,0
Crew_10337,Flt_18248,0
Crew_10338,Flt_15531,0
Crew_10338,Flt_16282,0
Crew_10338,Flt_17095,0
Crew_10338,Flt_17510,0
Crew_10338,Flt_17669,0
Crew_10338,Flt_17649,0
Crew_10341,Grd_1173_10000,0
Crew_10341,Flt_20326,0
Crew_10342,Flt_16044,0
Crew_10342,Flt_16043,0
Crew_10342,Flt_16749,0
Crew_10342,Flt_18223,0
Crew_10342,Flt_18222,0
Crew_10342,Flt_18215,0
Crew_10343,Flt_15836,0
Crew_10343,Flt_15831,0
Crew_10343,Flt_16255,0
Crew_10343,Flt_16823,0
Crew_10343,Flt_16878,0
Crew_10343,Flt_16877,0
Crew_10344,Flt_16112,0
Crew_10344,Flt_16164,0
Crew_10344,Flt_16874,0
Crew_10344,Flt_18243,0
Crew_10344,Flt_18242,0
Crew_10345,Flt_16126,0
Crew_10345,Flt_16125,0
Crew_10345,Flt_15456,0
Crew_10345,Flt_16732,0
Crew_10345,Flt_16729,0
Crew_10345,Flt_18143,0
Crew_10346,Grd_3038_10000,0
Crew_10346,Grd_3038_10001,0
Crew_10346,Grd_3038_10002,0
Crew_10347,Flt_16439,0
Crew_10347,Flt_16260,0
Crew_10347,Flt_17267,0
Crew_10347,Flt_17262,0
Crew_10347,Flt_17239,0
Crew_10347,Flt_17641,0
Crew_10347,Flt_17547,0
Crew_10347,Flt_18292,0
Crew_10348,Flt_16064,0
Crew_10348,Flt_16055,0
Crew_10348,Flt_16837,0
Crew_10348,Flt_18255,0
Crew_10348,Flt_18253,0
Crew_10350,Flt_16004,0
Crew_10350,Flt_16001,0
Crew_10350,Flt_16734,0
Crew_10350,Flt_16730,0
Crew_10350,Flt_17487,0
Crew_10350,Flt_17883,0
Crew_10350,Flt_17879,0
Crew_10351,Grd_1618_10000,0
Crew_10351,Flt_16606,0
Crew_10351,Flt_16603,0
Crew_10351,Flt_16629,0
Crew_10351,Flt_17336,0
Crew_10351,Flt_17950,0
Crew_10351,Flt_18127,0
Crew_10351,Flt_18125,0
Crew_10352,Flt_15638,0
Crew_10352,Flt_16314,0
Crew_10352,Flt_17155,0
Crew_10352,Flt_17151,0
Crew_10352,Flt_17831,0
Crew_10352,Flt_17828,0
Crew_10353,Flt_16343,0
Crew_10353,Flt_16973,0
Crew_10353,Flt_17508,0
Crew_10353,Flt_17802,0
Crew_10353,Flt_18062,0
Crew_10353,Flt_18642,0
Crew_10353,Flt_18636,0
Crew_10353,Flt_18677,0
Crew_10354,Flt_15445,0
Crew_10354,Flt_15444,0
Crew_10354,Flt_15443,0
Crew_10354,Flt_15442,0
Crew_10354,Flt_16351,0
Crew_10354,Flt_16264,0
Crew_10354,Flt_16979,0
Crew_10354,Flt_17551,0
Crew_10354,Flt_17550,0
Crew_10355,Flt_16231,0
Crew_10355,Flt_16146,0
Crew_10355,Flt_16925,0
Crew_10355,Flt_18148,0
Crew_10355,Flt_18949,0
Crew_10355,Flt_18644,0
Crew_10356,Flt_16009,0
Crew_10356,Flt_16724,0
Crew_10356,Flt_17056,0
Crew_10356,Flt_16998,0
Crew_10356,Flt_17647,0
Crew_10356,Flt_18399,0
Crew_10357,Grd_1595_10000,0
Crew_10357,Grd_1595_10001,0
Crew_10357,Flt_18541,0
Crew_10357,Flt_18562,0
Crew_10357,Flt_19635,0
Crew_10357,Flt_19638,0
Crew_10357,Flt_19643,0
Crew_10359,Flt_15869,0
Crew_10359,Flt_17723,0
Crew_10359,Flt_17652,0
Crew_10361,Grd_3035_10000,0
Crew_10361,Grd_3035_10001,0
Crew_10361,Grd_3035_10002,0
Crew_10362,Flt_15997,0
Crew_10362,Flt_15996,0
Crew_10362,Flt_15993,0
Crew_10362,Flt_15992,0
Crew_10362,Flt_16721,0
Crew_10362,Flt_17290,0
Crew_10362,Flt_16921,0
Crew_10362,Flt_18093,0
Crew_10363,Flt_17987,0
Crew_10363,Flt_17843,0
Crew_10363,Flt_18614,0
Crew_10363,Flt_18581,0
Crew_10363,Flt_18620,0
Crew_10363,Flt_19375,0
Crew_10363,Flt_19733,0
Crew_10363,Flt_20153,0
Crew_10364,Flt_16462,0
Crew_10364,Flt_16222,0
Crew_10364,Flt_16969,0
Crew_10364,Flt_17471,0
Crew_10364,Flt_18167,0
Crew_10364,Flt_18225,0
Crew_10364,Flt_18219,0
Crew_10364,Flt_18692,0
Crew_10364,Flt_18783,0
Crew_10365,Flt_15926,0
Crew_10365,Flt_16410,0
Crew_10365,Flt_16850,0
Crew_10365,Flt_17282,0
Crew_10365,Flt_17807,0
Crew_10366,Flt_15967,0
Crew_10366,Flt_17392,0
Crew_10366,Flt_17338,0
Crew_10366,Flt_18020,0
Crew_10366,Flt_19941,0
Crew_10366,Flt_19937,0
Crew_10366,Flt_20098,0
Crew_10367,Flt_16119,0
Crew_10367,Flt_16117,0
Crew_10367,Flt_16827,0
Crew_10367,Flt_16293,0
Crew_10367,Flt_17197,0
Crew_10367,Flt_17570,0
Crew_10367,Flt_17567,0
Crew_10368,Grd_1308_10000,0
Crew_10368,Flt_16619,0
Crew_10368,Flt_16615,0
Crew_10368,Flt_16297,0
Crew_10368,Flt_17015,0
Crew_10368,Flt_17735,0
Crew_10368,Flt_17731,0
Crew_10368,Flt_17730,0
Crew_10369,Flt_20180,0
Crew_10369,Flt_19945,0
Crew_10370,Flt_16075,0
Crew_10370,Flt_15649,0
Crew_10370,Flt_15636,0
Crew_10370,Flt_16761,0
Crew_10370,Flt_16775,0
Crew_10370,Flt_17486,0
Crew_10370,Flt_17484,0
Crew_10370,Flt_18162,0
Crew_10371,Flt_15430,0
Crew_10371,Flt_15429,0
Crew_10371,Flt_16456,0
Crew_10371,Grd_1596_10000,0
Crew_10372,Grd_3096_10000,0
Crew_10372,Grd_3096_10001,0
Crew_10372,Grd_3096_10002,0
Crew_10372,Flt_20169,0
Crew_10372,Flt_20165,0
Crew_10372,Flt_20223,0
Crew_10372,Flt_20217,0
Crew_10373,Flt_16087,0
Crew_10373,Flt_16085,0
Crew_10373,Flt_17478,0
Crew_10373,Flt_17476,0
Crew_10373,Flt_18181,0
Crew_10373,Flt_18179,0
Crew_10374,Flt_15763,0
Crew_10374,Flt_16386,0
Crew_10374,Flt_16161,0
Crew_10374,Flt_17016,0
Crew_10374,Flt_17697,0
Crew_10374,Flt_19887,0
Crew_10374,Flt_19884,0
Crew_10374,Flt_19958,0
Crew_10375,Flt_15905,0
Crew_10375,Flt_17436,0
Crew_10375,Flt_17929,0
Crew_10375,Flt_18026,0
Crew_10376,Grd_1315_10000,0
Crew_10376,Grd_1315_10001,0
Crew_10377,Grd_4122_10000,0
Crew_10378,Flt_15450,0
Crew_10378,Flt_15449,0
Crew_10378,Flt_15448,0
Crew_10378,Flt_16855,0
Crew_10378,Flt_18001,0
Crew_10378,Flt_17998,0
Crew_10378,Flt_17590,0
Crew_10378,Flt_17588,0
Crew_10378,Flt_20124,0
Crew_10378,Flt_20122,0
Crew_10378,Flt_19924,0
Crew_10380,Grd_1019_10000,0
Crew_10380,Grd_1019_10001,0
Crew_10381,Grd_1090_10000,0
Crew_10381,Grd_1090_10001,0
Crew_10384,Grd_2190_10000,0
Crew_10384,Grd_2190_10001,0
Crew_10384,Flt_16985,0
Crew_10384,Flt_17648,0
Crew_10384,Flt_20157,0
Crew_10384,Flt_20156,0
Crew_10384,Flt_20118,0
Crew_10386,Flt_15677,0
Crew_10386,Flt_15676,0
Crew_10386,Flt_15644,0
Crew_10386,Flt_16666,0
Crew_10386,Flt_16652,0
Crew_10386,Flt_17283,0
Crew_10386,Flt_17279,0
Crew_10386,Flt_17664,0
Crew_10387,Flt_16111,0
Crew_10387,Flt_16110,0
Crew_10387,Flt_16109,0
Crew_10387,Flt_16108,0
Crew_10387,Flt_16817,0
Crew_10387,Flt_16816,0
Crew_10387,Flt_16808,0
Crew_10387,Flt_16807,0
Crew_10387,Flt_17485,0
Crew_10387,Flt_17483,0
Crew_10387,Flt_17477,0
Crew_10387,Flt_18166,0
Crew_10388,Flt_16096,0
Crew_10388,Flt_16479,0
Crew_10388,Flt_16955,0
Crew_10388,Flt_17942,0
Crew_10388,Flt_17939,0
Crew_10388,Flt_17935,0
Crew_10389,Flt_16285,0
Crew_10389,Flt_16253,0
Crew_10389,Flt_17343,0
Crew_10389,Flt_17352,0
Crew_10389,Flt_17793,0
Crew_10389,Flt_17788,0
Crew_10389,Flt_18649,0
Crew_10389,Flt_18527,0
Crew_10390,Flt_16469,0
Crew_10390,Flt_17496,0
Crew_10390,Flt_17447,0
Crew_10390,Flt_17940,0
Crew_10390,Flt_17992,0
Crew_10390,Flt_18774,0
Crew_10391,Flt_15567,0
Crew_10391,Flt_16710,0
Crew_10391,Flt_16711,0
Crew_10391,Flt_17432,0
Crew_10391,Flt_17732,0
Crew_10391,Flt_19271,0
Crew_10391,Flt_20177,0
Crew_10391,Flt_20150,0
Crew_10392,Flt_16562,0
Crew_10392,Flt_16864,0
Crew_10392,Flt_16863,0
Crew_10392,Flt_17959,0
Crew_10392,Flt_18470,0
Crew_10392,Flt_18466,0
Crew_10392,Flt_18394,0
Crew_10393,Flt_15950,0
Crew_10393,Flt_16726,0
Crew_10393,Flt_17107,0
Crew_10393,Flt_18025,0
Crew_10394,Grd_3103_10002,0
Crew_10394,Flt_19799,0
Crew_10394,Flt_19798,0
Crew_10395,Flt_15543,0
Crew_10395,Flt_16248,0
Crew_10395,Flt_16949,0
Crew_10395,Flt_17681,0
Crew_10397,Flt_16501,0
Crew_10397,Flt_17214,0
Crew_10397,Flt_17633,0
Crew_10397,Flt_18935,0
Crew_10397,Flt_18936,0
Crew_10397,Flt_18934,0
Crew_10398,Flt_16081,0
Crew_10398,Flt_16752,0
Crew_10398,Flt_17281,0
Crew_10398,Flt_17659,0
Crew_10400,Flt_15471,0
Crew_10400,Flt_16919,0
Crew_10400,Flt_17232,0
Crew_10400,Flt_17576,0
Crew_10400,Flt_17820,0
Crew_10401,Flt_15599,0
Crew_10401,Flt_15595,0
Crew_10401,Flt_16162,0
Crew_10401,Flt_17455,0
Crew_10401,Flt_18199,0
Crew_10403,Flt_16131,0
Crew_10403,Flt_16609,0
Crew_10403,Flt_16643,0
Crew_10403,Flt_17347,0
Crew_10403,Flt_17291,0
Crew_10403,Flt_17580,0
Crew_10403,Flt_20106,0
Crew_10403,Flt_20258,0
Crew_10404,Flt_15871,0
Crew_10404,Flt_15899,0
Crew_10404,Flt_15823,0
Crew_10404,Flt_17258,0
Crew_10404,Flt_17320,0
Crew_10404,Flt_17319,0
Crew_10404,Flt_18018,0
Crew_10404,Flt_18014,0
Crew_10404,Flt_18069,0
Crew_10404,Flt_18067,0
Crew_10404,Flt_19426,0
Crew_10404,Flt_19421,0
Crew_10404,Flt_19885,0
Crew_10404,Flt_19897,0
Crew_10404,Flt_20105,0
Crew_10405,Grd_4094_10000,0
Crew_10405,Grd_4094_10001,0
Crew_10405,Grd_4094_10002,0
Crew_10405,Grd_4094_10003,0
Crew_10405,Flt_19779,0
Crew_10405,Flt_19778,0
Crew_10406,Grd_4135_10000,0
Crew_10407,Flt_16701,0
Crew_10407,Flt_16528,0
Crew_10407,Flt_16933,0
Crew_10407,Flt_18032,0
Crew_10407,Flt_18003,0
Crew_10407,Flt_19576,0
Crew_10407,Flt_19570,0
Crew_10407,Flt_19964,0
Crew_10407,Flt_19912,0
Crew_10409,Flt_16095,0
Crew_10409,Flt_16093,0
Crew_10409,Flt_16778,0
Crew_10409,Flt_16795,0
Crew_10409,Flt_17457,0
Crew_10409,Flt_17893,0
Crew_10409,Flt_17869,0
Crew_10410,Flt_15554,0
Crew_10410,Flt_16707,0
Crew_10410,Flt_17419,0
Crew_10411,Flt_15733,0
Crew_10411,Flt_16498,0
Crew_10411,Flt_16946,0
Crew_10411,Flt_17936,0
Crew_10411,Flt_17932,0
Crew_10411,Flt_17630,0
Crew_10412,Flt_15838,0
Crew_10412,Flt_17507,0
Crew_10412,Flt_18262,0
Crew_10412,Flt_18106,0
Crew_10413,Flt_16124,0
Crew_10413,Flt_16122,0
Crew_10413,Flt_16831,0
Crew_10413,Flt_16829,0
Crew_10413,Flt_17515,0
Crew_10413,Flt_17513,0
Crew_10413,Flt_18260,0
Crew_10413,Flt_18258,0
Crew_10413,Flt_20351,0
Crew_10413,Flt_20081,0
Crew_10413,Flt_20078,0
Crew_10414,Flt_15507,0
Crew_10414,Flt_16890,0
Crew_10414,Flt_16889,0
Crew_10414,Flt_17827,0
Crew_10414,Flt_17825,0
Crew_10415,Flt_15855,0
Crew_10415,Flt_17287,0
Crew_10415,Flt_17406,0
Crew_10415,Flt_18100,0
Crew_10415,Flt_19826,0
Crew_10415,Flt_19820,0
Crew_10415,Flt_19932,0
Crew_10416,Flt_16445,0
Crew_10416,Flt_16443,0
Crew_10416,Flt_17005,0
Crew_10416,Flt_17800,0
Crew_10416,Flt_17571,0
Crew_10416,Flt_18214,0
Crew_10416,Flt_18937,0
Crew_10416,Flt_18386,0
Crew_10417,Flt_16094,0
Crew_10417,Flt_16092,0
Crew_10417,Flt_16086,0
Crew_10417,Flt_16796,0
Crew_10419,Flt_16133,0
Crew_10419,Flt_16840,0
Crew_10419,Flt_18183,0
Crew_10420,Flt_15472,0
Crew_10420,Flt_16693,0
Crew_10420,Flt_17006,0
Crew_10420,Flt_17030,0
Crew_10420,Flt_18053,0
Crew_10420,Flt_18050,0
Crew_10420,Flt_19476,0
Crew_10421,Flt_16245,0
Crew_10421,Flt_18645,0
Crew_10421,Flt_18446,0
Crew_10422,Grd_4085_10000,0
Crew_10422,Grd_4085_10001,0
Crew_10422,Flt_20185,0
Crew_10422,Flt_20182,0
Crew_10422,Flt_20230,0
Crew_10422,Flt_20228,0
Crew_10423,Flt_15932,0
Crew_10423,Flt_15930,0
Crew_10423,Flt_16510,0
Crew_10423,Flt_16508,0
Crew_10423,Flt_16535,0
Crew_10423,Flt_16532,0
Crew_10423,Flt_16856,0
Crew_10424,Flt_15894,0
Crew_10424,Flt_16434,0
Crew_10424,Flt_16431,0
Crew_10424,Flt_17065,0
Crew_10424,Flt_17274,0
Crew_10424,Flt_17270,0
Crew_10424,Flt_18009,0
Crew_10424,Flt_18005,0
Crew_10424,Flt_18044,0
Crew_10425,Grd_1976_10000,0
Crew_10425,Flt_19866,0
Crew_10425,Flt_19855,0
Crew_10426,Flt_15465,0
Crew_10426,Flt_16582,0
Crew_10426,Flt_17341,0
Crew_10426,Flt_17312,0
Crew_10426,Flt_17986,0
Crew_10428,Flt_16338,0
Crew_10428,Flt_17860,0
Crew_10428,Flt_18601,0
Crew_10428,Flt_18491,0
Crew_10428,Flt_19189,0
Crew_10429,Flt_18546,0
Crew_10429,Flt_18542,0
Crew_10430,Grd_1581_10000,0
Crew_10430,Grd_1581_10001,0
Crew_10430,Grd_1581_10002,0
Crew_10431,Grd_3029_10000,0
Crew_10431,Grd_3029_10001,0
Crew_10431,Grd_3029_10002,0
Crew_10432,Grd_2017_10000,0
Crew_10433,Flt_15582,0
Crew_10433,Flt_16459,0
Crew_10433,Flt_16218,0
Crew_10433,Flt_16982,0
Crew_10433,Flt_17001,0
Crew_10433,Flt_17542,0
Crew_10433,Flt_17541,0
Crew_10434,Grd_3093_10000,0
Crew_10434,Grd_3093_10001,0
Crew_10434,Grd_3093_10002,0
Crew_10434,Flt_18536,0
Crew_10434,Flt_18497,0
Crew_10434,Flt_18334,0
Crew_10435,Flt_16123,0
Crew_10435,Flt_16121,0
Crew_10435,Flt_16876,0
Crew_10435,Flt_16875,0
Crew_10435,Flt_18140,0
Crew_10435,Flt_18131,0
Crew_10436,Flt_16429,0
Crew_10436,Flt_16425,0
Crew_10436,Flt_17191,0
Crew_10436,Flt_17553,0
Crew_10436,Flt_18298,0
Crew_10436,Flt_18303,0
Crew_10436,Flt_18302,0
Crew_10437,Flt_15469,0
Crew_10437,Flt_15468,0
Crew_10437,Flt_16399,0
Crew_10437,Flt_16393,0
Crew_10437,Flt_16984,0
Crew_10437,Flt_17654,0
Crew_10437,Flt_18441,0
Crew_10438,Grd_1559_10000,0
Crew_10439,Grd_1070_10000,0
Crew_10439,Grd_1070_10001,0
Crew_10440,Flt_16088,0
Crew_10440,Flt_15506,0
Crew_10440,Flt_16474,0
Crew_10440,Flt_16472,0
Crew_10440,Flt_17680,0
Crew_10440,Flt_17689,0
Crew_10440,Flt_18618,0
Crew_10441,Flt_16634,0
Crew_10441,Flt_16632,0
Crew_10441,Flt_17260,0
Crew_10441,Flt_17257,0
Crew_10441,Flt_17600,0
Crew_10441,Flt_18606,0
Crew_10441,Flt_18633,0
Crew_10442,Flt_16636,0
Crew_10442,Flt_16605,0
Crew_10442,Flt_17247,0
Crew_10442,Flt_18679,0
Crew_10442,Flt_18489,0
Crew_10443,Flt_15670,0
Crew_10443,Flt_15667,0
Crew_10443,Flt_16400,0
Crew_10443,Flt_16396,0
Crew_10443,Flt_17118,0
Crew_10443,Flt_17117,0
Crew_10443,Flt_17083,0
Crew_10443,Flt_18074,0
Crew_10443,Flt_18071,0
Crew_10444,Grd_1076_10000,0
Crew_10444,Flt_20054,0
Crew_10444,Flt_20060,0
Crew_10444,Flt_20033,0
Crew_10445,Flt_16496,0
Crew_10445,Flt_16492,0
Crew_10445,Flt_16865,0
Crew_10445,Flt_16862,0
Crew_10445,Flt_17955,0
Crew_10445,Flt_17951,0
Crew_10445,Flt_18065,0
Crew_10445,Flt_18969,0
Crew_10445,Flt_18968,0
Crew_10445,Flt_19020,0
Crew_10447,Flt_16968,0
Crew_10447,Flt_17468,0
Crew_10447,Flt_18213,0
Crew_10447,Flt_18894,0
Crew_10447,Flt_18892,0
Crew_10447,Flt_18885,0
Crew_10447,Flt_19298,0
Crew_10447,Flt_19279,0
Crew_10447,Flt_19278,0
Crew_10448,Flt_15687,0
Crew_10448,Flt_16306,0
Crew_10448,Flt_16305,0
Crew_10448,Flt_17124,0
Crew_10448,Flt_18007,0
Crew_10448,Flt_17594,0
Crew_10449,Flt_15650,0
Crew_10449,Flt_16177,0
Crew_10449,Flt_16176,0
Crew_10449,Flt_17111,0
Crew_10449,Flt_17109,0
Crew_10449,Flt_17803,0
Crew_10449,Flt_17809,0
Crew_10450,Grd_1265_10000,0
Crew_10450,Grd_1265_10001,0
Crew_10450,Flt_17995,0
Crew_10450,Flt_17990,0
Crew_10450,Flt_17761,0
Crew_10450,Flt_18523,0
Crew_10450,Flt_18604,0
Crew_10450,Flt_18600,0
Crew_10450,Flt_18596,0
Crew_10451,Flt_16651,0
Crew_10451,Flt_17335,0
Crew_10451,Flt_17245,0
Crew_10451,Flt_18995,0
Crew_10451,Flt_18993,0
Crew_10451,Flt_18992,0
Crew_10452,Grd_3092_10000,0
Crew_10452,Grd_3092_10001,0
Crew_10452,Flt_19170,0
Crew_10453,Grd_1088_10000,0
Crew_10454,Flt_15511,0
Crew_10454,Flt_16671,0
Crew_10454,Flt_17374,0
Crew_10454,Flt_17644,0
Crew_10455,Flt_15910,0
Crew_10455,Flt_16604,0
Crew_10455,Flt_16601,0
Crew_10455,Flt_16673,0
